system:index,bridge,code,fclass,genangan_puncak,genangan_terkini,layer,maxspeed,name,oneway,osm_id,panjang_km,ref,tunnel,.geo
00010000000000000778,F,5112,trunk,1,0,0,0,Jalan Alahan Panjang,B,586964701,6.5276208266018205,,F,"{""type"":""LineString"",""coordinates"":[[100.63525779750175,-0.9999132793257575],[100.63522212469331,-0.9998865247194366],[100.63517307458173,-0.9998776065173296],[100.6351284835712,-0.9998954429215435],[100.63504821975224,-0.9999444930331314],[100.6345621777374,-1.0003636485321552],[100.6343124680784,-1.000613358191148],[100.6341207267331,-1.0007025402122172],[100.63392452628675,-1.0007292948185378],[100.63381304876042,-1.0007203766164308],[100.6337104894362,-1.0006891629090569],[100.63339835236245,-1.0005330943721862],[100.63330917034139,-1.000510798866919],[100.63321998832032,-1.0005063397658656],[100.63312634719819,-1.0005197170690259],[100.63303716517711,-1.0005464716753465],[100.63257787776861,-1.0008452314459273],[100.63251545035386,-1.0008630678501411],[100.63244856383807,-1.0008630678501411],[100.63232816810962,-1.0008496905469806],[100.63217209957276,-1.0008140177385534],[100.63103948790518,-1.0003636485321552],[100.63090571487356,-1.0002923029153001],[100.63079869644828,-1.0002075799952845],[100.63072289173037,-1.0001050206710553],[100.63065154611354,-0.9999534112352384],[100.6305311503851,-0.9995922240499091],[100.63049547757666,-0.9993960236035573],[100.63048210027351,-0.9992221186624731],[100.63049547757666,-0.9990526728224421],[100.63048655937456,-0.9989188997908389],[100.63045980476822,-0.9988386359718768],[100.63039737735348,-0.9987895858602889],[100.63033940903979,-0.9987672903550217],[100.63025914522082,-0.9987539130518613],[100.63017888140186,-0.9987717494560753],[100.63005402657237,-0.9988564723760904],[100.62976418500389,-0.9991240184392971],[100.62967054388176,-0.9991730685508853],[100.6295813618607,-0.9991909049550991],[100.62949217983964,-0.999159691247725],[100.62940299781856,-0.9991061820350835],[100.62916220636167,-0.9987672903550217],[100.62901951512798,-0.9986023036160442],[100.62899721962269,-0.9985309579991888],[100.62899276052165,-0.9984685305844406],[100.6290061378248,-0.9983971849675854],[100.62904626973427,-0.998321380249677],[100.62929152029224,-0.9980627523885772],[100.62935840680802,-0.9979557339632945],[100.62939407961645,-0.9978264200327446],[100.62938516141435,-0.9975232011611102],[100.62939853871751,-0.99725119599685],[100.62942083422277,-0.9970104045399639],[100.62942083422277,-0.9967963676893987],[100.62939407961645,-0.9966536764556885],[100.62934502950488,-0.9964619351103902],[100.62929152029224,-0.9962300618556108],[100.62922463377643,-0.9958911701755491],[100.62921571557433,-0.995770774447106],[100.62923355197853,-0.9956592969207702],[100.62929152029224,-0.9953828326554561],[100.62935840680802,-0.995039481874341],[100.62939407961645,-0.994901249741684],[100.62942975242488,-0.994829904124829],[100.62950109804173,-0.9947630176090272],[100.62957690275965,-0.9947050492953325],[100.62962595287124,-0.9946470809816378],[100.62964378927546,-0.994580194465836],[100.62963487107334,-0.9944820942426602],[100.62961257556807,-0.9944375032321255],[100.62956798455755,-0.9943884531205376],[100.62951893444594,-0.9943616985142173],[100.62944758882911,-0.9943616985142172],[100.62926476568592,-0.9943884531205376],[100.62885898749005,-0.9945222261521411],[100.62868954165,-0.9946069490721569],[100.62861819603316,-0.9946247854763706],[100.62855576861841,-0.9946292445774241],[100.6284888821026,-0.9946203263753169],[100.62842645468787,-0.9945846535668894],[100.628270386151,-0.9944464214342327],[100.6278779852583,-0.9940406432383688],[100.62775758952984,-0.9938845747014984],[100.62764165290245,-0.9936972924572535],[100.62751679807296,-0.9935367648193296],[100.62712439718025,-0.9932380050487487],[100.62704413336128,-0.9931978731392676],[100.62695941044129,-0.9931889549371609],[100.62691036032967,-0.9931800367350542],[100.62683901471283,-0.9932067913413746],[100.6265937641549,-0.9934565010003678],[100.62651350033592,-0.993501092010902],[100.62643323651697,-0.9935233875161691],[100.62634851359697,-0.9935189284151159],[100.62575545315686,-0.9933004324634969],[100.62504645608935,-0.9930641001076643],[100.62485471474406,-0.9930373455013436],[100.62472540081349,-0.993050722804504],[100.62463621879242,-0.9930953138150382],[100.62451136396292,-0.993193414038214],[100.62438205003238,-0.9933361052719245],[100.62423935879866,-0.9934921738087953],[100.62412788127233,-0.9936705378509328],[100.62404761745337,-0.9937998517814827],[100.62397627183651,-0.9938845747014983],[100.62385587610807,-0.9939603794194068],[100.62328065207218,-0.9941253661583845],[100.62319147005113,-0.9941298252594377],[100.6231245835353,-0.9941209070573312],[100.62291946488685,-0.9940361841373155],[100.62283028286579,-0.9940183477331018],[100.6227232644405,-0.9940138886320482],[100.62261178691416,-0.9940361841373155],[100.62251368669098,-0.9940807751478501],[100.62237991365937,-0.9941967117752399],[100.62218817231408,-0.9942903528973619],[100.62212574489934,-0.9943661576152706],[100.6220900720909,-0.9944285850300187],[100.62208115388881,-0.9945177670510875],[100.62209899029301,-0.9946515400826911],[100.62216141770776,-0.9948432814279893],[100.62215249950567,-0.9949904317627527],[100.62212574489934,-0.9951420411985699],[100.62205885838353,-0.9952758142301736],[100.62194292175616,-0.9954408009691512],[100.62180023052244,-0.9955344420912732],[100.62161294827818,-0.9956191650112886],[100.62151484805503,-0.9956325423144491],[100.62113582446547,-0.995712806133411],[100.6209797559286,-0.9957573971439455],[100.6207122098654,-0.9958198245586943],[100.6205784368338,-0.9958287427608008],[100.62040007279165,-0.9958019881544802],[100.62021724964846,-0.9957440198407852],[100.6201280676274,-0.9957038879313043],[100.6200611811116,-0.9956637560218229],[100.61992294897892,-0.9955478193944337],[100.61979809414943,-0.9954675555754716],[100.6195617617936,-0.9953649962512424],[100.61924962471987,-0.9952624369270131],[100.61876358270503,-0.9950885319859288],[100.61850941394499,-0.9949547589543254],[100.61837564091338,-0.9948388223269359],[100.61817498136598,-0.9946203263753169],[100.61807242204176,-0.9945400625563549],[100.61796986271752,-0.9944820942426602],[100.6178182532817,-0.9944330441310726],[100.61763988923957,-0.9943795349184309],[100.61757300272377,-0.9943438621100034],[100.61752395261217,-0.9942858937963085],[100.6174927389048,-0.9942190072805069],[100.61747044339954,-0.9940807751478499],[100.61745260699534,-0.9939648385204604],[100.61745260699534,-0.9937329652656813],[100.6174927389048,-0.9935278466172228],[100.61770231665432,-0.9929882953897557],[100.61777366227119,-0.9927787176402437],[100.6178004168775,-0.9925379261833575],[100.61782717148381,-0.9921455252906545],[100.61783608968592,-0.9920251295622114],[100.6178182532817,-0.9919136520358752],[100.61777812137224,-0.9918066336105925],[100.61771569395748,-0.9916951560842564],[100.61746152519743,-0.991383019010515],[100.61738126137848,-0.991253705079965],[100.61732329306479,-0.9911065547452015],[100.61715830632579,-0.9902147345345125],[100.61708696070895,-0.9900363704923747],[100.61703345149631,-0.9899561066734126],[100.6169576467784,-0.9899070565618249],[100.61688630116154,-0.989880301955504],[100.61675252812994,-0.989880301955504],[100.6166321324015,-0.9898936792586643],[100.61643147285409,-0.9898892201576108],[100.6162397315088,-0.989880301955504],[100.61600785825401,-0.9898312518439162],[100.61583395331292,-0.9897643653281144],[100.61563775286658,-0.9895904603870302],[100.61543263421812,-0.9893808826375181],[100.61523197467072,-0.9892069776964336],[100.61516062905386,-0.9891222547764182],[100.61511157894226,-0.9890107772500819],[100.61512495624542,-0.9888859224205853],[100.61516062905386,-0.9887833630963564],[100.61533899309599,-0.9885693262457907],[100.61537912500548,-0.9884578487194545],[100.61537466590443,-0.9883374529910119],[100.61533453399494,-0.9881769253530873],[100.61525427017598,-0.9880163977151636],[100.61510711984121,-0.9878112790667047],[100.615004560517,-0.9877265561466897],[100.61484849198011,-0.9876685878329946],[100.61439812277371,-0.9876061604182464],[100.61424205423685,-0.9875704876098191],[100.61414841311472,-0.9875169783971779],[100.61405031289155,-0.9874144190729481],[100.61396113087049,-0.9872672687381849],[100.61392099896099,-0.9871647094139554],[100.61385411244521,-0.9870443136855122],[100.61374709401991,-0.9867946040265194],[100.61351967986619,-0.9863665303253886],[100.61341712054195,-0.9861168206663958],[100.61331456121772,-0.985969670331632],[100.61317186998401,-0.9858581928052957],[100.61290878302187,-0.985697665167372],[100.61282851920289,-0.98563077865157],[100.61278392819236,-0.9855683512368218],[100.61274825538393,-0.985492546518913],[100.61266353246394,-0.9852829687694012],[100.61256989134179,-0.9851090638283168],[100.6125520549376,-0.9850243409083014],[100.61255651403864,-0.9849039451798584],[100.61259218684708,-0.9847478766429878],[100.61265015516076,-0.9846720719250792],[100.61294891493135,-0.9843242620429102],[100.6131361971756,-0.9839853703628485],[100.61319416548929,-0.9837713335122832],[100.61319862459034,-0.9835171647522366],[100.6131361971756,-0.9833254234069386],[100.61303809695241,-0.9831827321732284],[100.61288202841556,-0.9830445000405715],[100.61271704167656,-0.9829463998173953],[100.61245395471443,-0.9828349222910596],[100.61229342707648,-0.9827011492594561],[100.61220424505542,-0.9825941308341734],[100.61212844033753,-0.9824246849941425],[100.61208384932698,-0.9822017299414704],[100.61203034011434,-0.9818985110698359],[100.61201696281117,-0.9816398832087357],[100.61200804460907,-0.9813188279328877],[100.61200804460907,-0.981020068162307],[100.61196791269958,-0.979932047505266],[100.61199466730591,-0.9797759789683959],[100.61204371741749,-0.9796199104315247],[100.6121195221354,-0.979468300995708],[100.61220870415647,-0.9793657416714785],[100.61229788617754,-0.9792943960546235],[100.61240490460283,-0.979227509538822],[100.61253421853337,-0.9791829185282872],[100.61312727897348,-0.9790536045977375],[100.61324767470192,-0.9789956362840425],[100.61332793852088,-0.978919831566134],[100.61337252953143,-0.9788217313429582],[100.6133636113293,-0.9787370084229425],[100.61334131582406,-0.9786567446039809],[100.61326551110615,-0.978509594269217],[100.61304255605346,-0.9780190931533379],[100.61292216032504,-0.9778585655154136],[100.61287311021344,-0.9777604652922379],[100.61285081470817,-0.9776712832711691],[100.61284635560713,-0.9775464284416728],[100.61281960100081,-0.9773903599048022],[100.61279284639448,-0.9772878005805729],[100.61273487808077,-0.9771629457510764],[100.61265461426183,-0.977047009123687],[100.61251192302811,-0.9769132360920832],[100.61196791269958,-0.9764940805930594],[100.61124553832893,-0.9760035794771806],[100.61098691046784,-0.9757583289192409],[100.61074165990989,-0.9754818646539272],[100.61049640935195,-0.9752812051065224],[100.61034034081507,-0.9751340547717583],[100.61023778149087,-0.9749869044369949],[100.6101575176719,-0.9747282765758949],[100.61007279475189,-0.9743893848958327],[100.6099746945287,-0.9739746884978625],[100.60993456261922,-0.9737651107483504],[100.60994793992239,-0.9735822876051594],[100.61000590823606,-0.973399464461968],[100.6100237446403,-0.9733058233398456],[100.6100237446403,-0.973189886712456],[100.60999253093293,-0.9730962455903338],[100.60992564441712,-0.9730026044682112],[100.6098409214971,-0.9729446361545165],[100.60947973431176,-0.9728242404260735],[100.60939501139174,-0.9727796494155391],[100.60933258397701,-0.9727216811018444],[100.60894464218535,-0.9721955071775377],[100.60878857364848,-0.9721018660554153],[100.60865480061689,-0.9720617341459343],[100.60746867973667,-0.9717986471837813],[100.6072724792903,-0.9717139242637653],[100.60663482783967,-0.9713661143815965]]}"
0001000000000000052f,F,5114,secondary,1,0,0,60,Jalan Raya Lubuk Gadang,B,548115149,5.15778084461023,,F,"{""type"":""LineString"",""coordinates"":[[101.28499341199932,-1.5115683706023508],[101.28519407154675,-1.5116307980170993],[101.28561322704576,-1.5116040434107787],[101.2858495594016,-1.5115505341981372],[101.28621520568798,-1.5113008245391444],[101.28651842455962,-1.5110020647685634],[101.28664773849016,-1.5107791097158911],[101.28664773849016,-1.5105204818547913],[101.28670570680386,-1.510440218035829],[101.28736565375976,-1.5095216432188194],[101.28770900454089,-1.5089553373850317],[101.28774467734932,-1.5087234641302525],[101.28774021824827,-1.5083756542480835],[101.28771792274298,-1.507867316727991],[101.28792304139144,-1.5075418023510891],[101.28820842385888,-1.5071984515699741],[101.28860082475158,-1.5067480823635762],[101.28918942609064,-1.5062219084392694],[101.28947480855804,-1.5060346261950248],[101.29060296112458,-1.5055129113717718],[101.29095523010778,-1.5052409062075112],[101.29125844897942,-1.5050447057611598],[101.29236430604068,-1.5039923579125467],[101.29441995162631,-1.503047028489216],[101.29470087499269,-1.5028642053460248],[101.29541879026229,-1.5021641264806336],[101.2955793179002,-1.5020749444595647],[101.29577551834656,-1.5020749444595645],[101.29624818305824,-1.5021418309753667],[101.29670747046674,-1.5020749444595647],[101.29702406664154,-1.5019813033374427],[101.29936063559353,-1.5009958420046308],[101.30117994882333,-1.5004830453834845],[101.30149208589708,-1.5003225177455604],[101.30206285083193,-1.50003713527814],[101.30245525172462,-1.499956871459178],[101.30283873441523,-1.4998676894381089],[101.3031954624995,-1.4996759480928108],[101.30408282360915,-1.4990338375411147],[101.3041630874281,-1.4988956054084577],[101.30426118765128,-1.4986726503557857],[101.30439496068287,-1.4985611728294492],[101.30451535641131,-1.4985656319305027],[101.30459562023027,-1.4985879274357699],[101.30481857528297,-1.4984987454147012],[101.30496572561772,-1.4984051042925788],[101.30502815303247,-1.4983025449683496],[101.30500139842614,-1.4981866083409598],[101.3047293932619,-1.497985948793555],[101.30459562023027,-1.497847716660898],[101.30455994742185,-1.4977496164377226],[101.3046045384324,-1.4976247616082259],[101.30524218988305,-1.4966838912859488],[101.30545176763253,-1.4966036274669867],[101.30564350897784,-1.4965634955575053],[101.30578620021154,-1.4966437593764674],[101.30589767773789,-1.4966660548817348],[101.30595564605157,-1.4966170047701473],[101.30602699166843,-1.4964386407280093],[101.30602253256738,-1.4962914903932456],[101.30600915526422,-1.4960997490479473],[101.30629453773165,-1.495586952426801],[101.30641047435903,-1.4954620975973048],[101.30663788851275,-1.4950117283909066],[101.3066913977254,-1.4949715964814254],[101.30678057974649,-1.4949760555824791],[101.30694110738439,-1.4951722560288303],[101.30699461659704,-1.495332783666755],[101.307074880416,-1.4953729155762356],[101.30719081704338,-1.4953238654646477],[101.30725324445814,-1.4952034697362049],[101.30723540805393,-1.4949849737845857],[101.30720419434654,-1.4947263459234859],[101.30722648985183,-1.494565818285562],[101.30724878535709,-1.4944498816581724],[101.30714622603287,-1.4939905942496676],[101.30714622603286,-1.4938434439149038],[101.30719081704338,-1.4937587209948884],[101.30729783546866,-1.4937453436917278],[101.30743160850028,-1.4938300666117434],[101.3076010543403,-1.4939014122285985],[101.30768577726032,-1.4938924940264915],[101.30781955029192,-1.4938077711064763],[101.30796224152563,-1.493598193356964],[101.30806925995091,-1.4935669796495903],[101.30826991949833,-1.4936472434685522],[101.30835910151939,-1.4936517025696054],[101.3084259880352,-1.4935981933569642],[101.30842152893413,-1.4934911749316815],[101.3083100514078,-1.4931834969589937],[101.30832342871096,-1.4930363466242298],[101.30850625185417,-1.4927286686515424],[101.30862218848154,-1.492612732024153],[101.30865786128999,-1.4925235500030836],[101.30862218848154,-1.4924209906788544],[101.30854638376364,-1.4923674814662131],[101.30846611994467,-1.492278299445144],[101.30842152893415,-1.4921623628177547],[101.30838139702465,-1.4919394077650823],[101.3081762783762,-1.49158713878186],[101.30808709635512,-1.4909584055333243],[101.3083189696099,-1.4900621262215814],[101.30848395634888,-1.4898793030783903],[101.3086355657847,-1.489616216116237],[101.30997329610075,-1.4884345543370736],[101.31020516935553,-1.4879752669285689],[101.31028543317447,-1.4874267974989952],[101.3103032695787,-1.487177087840002],[101.31033894238712,-1.486905082675742],[101.31023192396184,-1.4866330775114818],[101.31027205587131,-1.4864903862777719],[101.31048609272187,-1.4862629721240457],[101.31074472058299,-1.4861113626882285],[101.31089633001879,-1.4858794894334495],[101.31096321653462,-1.4856654525828838],[101.31101672574725,-1.4855093840460134],[101.31120846709256,-1.4852106242754324],[101.31164991809683,-1.4845417591174155],[101.31254173830752,-1.483288751721397],[101.3126398385307,-1.4830970103760994]]}"
00010000000000004404,F,5114,secondary,1,0,0,0,Jalan Raya Lubuk Gadang,B,1009521877,4.025495233797051,,F,"{""type"":""LineString"",""coordinates"":[[101.3126398385307,-1.4830970103760994],[101.31293413920024,-1.4822809948833184],[101.31305007582762,-1.480925428163071],[101.31350490413506,-1.4789009962848065],[101.31363421806562,-1.4780894398930793],[101.3136743499751,-1.477915534951995],[101.31382150030987,-1.4775498886656124],[101.31399540525095,-1.4770370920444664],[101.31427632861731,-1.4759133985789978],[101.31467318861107,-1.4745221590503228],[101.31477128883424,-1.474125299056566],[101.3149095209669,-1.4733806291806406],[101.31502099849325,-1.4728990462668683],[101.31523949444485,-1.4721231626835691],[101.31538218567856,-1.4712580970792002],[101.31582363668286,-1.469835643843151],[101.31613131465554,-1.4691177285735462],[101.31643007442612,-1.4684176497081556],[101.31723271261576,-1.46688371894577],[101.31765632721581,-1.4662505265961805],[101.31792833238008,-1.465925012219279],[101.31859719753811,-1.465260606162316],[101.31998843706677,-1.4641502900000076],[101.32030503324158,-1.4638693666336406],[101.32052798829426,-1.4636062796714875],[101.3208668799743,-1.4632227969808906],[101.320924848288,-1.4630845648482338],[101.32092930738905,-1.4629507918166305],[101.32090701188379,-1.462754591370279],[101.32095160289431,-1.4625985228334084],[101.3210675395217,-1.4624469133975915],[101.32122806715964,-1.462335435871255],[101.32134400378702,-1.4621347763238501],[101.32140197210072,-1.4619608713827656],[101.32146885861651,-1.4616888662185055],[101.3215758770418,-1.4615194203784743],[101.32171410917445,-1.4614480747616194],[101.3219682779345,-1.4613633518416038],[101.32219569208823,-1.4611582331931454],[101.32236959702931,-1.461064592071023],[101.32247215635354,-1.46094419634258],[101.32279321162939,-1.4608460961194039],[101.32325249903789,-1.4605161226414494],[101.32393920060012,-1.45988293029186],[101.32455455654551,-1.4592408197401636],[101.325513263272,-1.4583757541357951],[101.3256559545057,-1.4582508993062986],[101.32618212843002,-1.4578406620093813],[101.32705611223649,-1.4571138285376697],[101.32745297223026,-1.4567437231502343],[101.32756890885764,-1.4565921137144169],[101.32782307761768,-1.456155121811179],[101.32793009604296,-1.4560436442848432],[101.32875948883891,-1.4554059928342002],[101.32901365759895,-1.4551518240741539],[101.32928120366215,-1.4548976553141075],[101.32943727219904,-1.454795095989878],[101.32981183668751,-1.4546167319477403],[101.33025774679285,-1.4544116132992817],[101.3308775618393,-1.454166362741342],[101.33100687576986,-1.4541440672360748],[101.33111835329618,-1.4541440672360748]]}"
00010000000000003159,F,5112,trunk,1,0,0,0,,B,824442591,6.646345978053446,,F,"{""type"":""LineString"",""coordinates"":[[101.19308688018677,-0.7838921287915716],[101.19373344983951,-0.7843424979979695],[101.19471891117233,-0.7849533948422919],[101.19575788171777,-0.7855598325855604],[101.19685036147587,-0.7861930249351496],[101.19893722076888,-0.7873613094111526],[101.19903086189102,-0.7874148186237938],[101.19912450301314,-0.7874638687353818],[101.19936083536895,-0.7875708871606645],[101.19974431805957,-0.7877314147985884],[101.19994497760696,-0.7877983013143902],[101.20014563715438,-0.787865187830192],[101.20027941018597,-0.7879008606386193],[101.20040426501546,-0.7879231561438867],[101.20053803804709,-0.7879543698512608],[101.20066735197763,-0.7879855835586348],[101.20078774770607,-0.7879989608617952],[101.20091706163662,-0.7880167972660092],[101.20104637556716,-0.7880346336702229],[101.2011756894977,-0.7880480109733833],[101.20150566297568,-0.7880703064786506],[101.20185347285785,-0.7880970610849712],[101.20220128274002,-0.788114897489185],[101.20254017442007,-0.7881282747923452],[101.20290582070645,-0.7881550293986658],[101.20325363058862,-0.7881773249039331],[101.20360144047079,-0.7881951613081469],[101.20394925035295,-0.7882129977123606],[101.20459582000571,-0.7882486705207882],[101.20493025258472,-0.7882709660260555],[101.20526022606266,-0.7883155570365898],[101.20542521280164,-0.7883378525418572],[101.20557682223748,-0.7883646071481779],[101.20573734987539,-0.7883958208555522],[101.20589341841226,-0.788435952765033],[101.20653552896397,-0.7886009395040106],[101.20684320693664,-0.788685662424026],[101.2083325466885,-0.7890825224177828],[101.20907275746337,-0.789274263763081],[101.20983972284456,-0.7894838415125928],[101.21063790193313,-0.7896934192621047],[101.2114539174259,-0.7899208334158305],[101.21155647675013,-0.789947588022151],[101.21177051360071,-0.7900233927400597],[101.21196225494599,-0.7900947383569149],[101.21223871921131,-0.7902106749843044],[101.21249734707241,-0.7903399889148542],[101.21257761089139,-0.7903712026222285],[101.21325985335255,-0.790723471605451],[101.21358536772945,-0.7909375084560161],[101.21390196390425,-0.7911381680034212],[101.21400898232953,-0.7912139727213298],[101.21443705603068,-0.7915350279971779],[101.21485175242863,-0.7918560832730258],[101.21496322995496,-0.7919631016983085],[101.21524415332134,-0.7922128113573015],[101.21562763601194,-0.7925695394415773],[101.2160334142078,-0.7929485630311203],[101.21643919240366,-0.7933142093175026],[101.21663985195106,-0.793497032460694],[101.21681375689214,-0.7936798556038852],[101.2170010391364,-0.7938849742523438],[101.21717940317853,-0.794085633799749],[101.21845024697878,-0.7955526780463327],[101.22187483658782,-0.7996149191060219],[101.22209779164048,-0.7998958424723889],[101.2222984511879,-0.8001455521313817],[101.22243668332054,-0.80033729347668],[101.22254816084688,-0.800524575720925],[101.22264180196899,-0.8006984806620091],[101.22270868848481,-0.8008991402094142],[101.22274882039427,-0.8010864224536589],[101.22278449320272,-0.8020763428875239],[101.22278449320271,-0.8027853399550219],[101.22280232960694,-0.8029993768055873],[101.22280678870798,-0.8032044954540457],[101.22283800241534,-0.8033873185972369],[101.22288705252694,-0.8035968963467488],[101.22296285724484,-0.8038243105004748],[101.22310108937751,-0.804118611170002],[101.22421586464087,-0.8059513017029684],[101.2246528565441,-0.8066647578715197],[101.2247687931715,-0.8068475810147111],[101.22488472979889,-0.8070081086526351],[101.22500512552732,-0.807146340785292],[101.22512998035683,-0.8072667365137349],[101.22525483518632,-0.8073737549390176],[101.22540644462214,-0.80746739606114],[101.22557589046217,-0.8075610371832623],[101.22698496639507,-0.8081853113307449],[101.22722129875089,-0.8082878706549739],[101.22743087650039,-0.8083948890802566],[101.22764937245203,-0.8085509576171274],[101.22921451692179,-0.8098485560236801],[101.23092681172632,-0.8113557321797449],[101.23144852654956,-0.8118551514977307],[101.23166256340014,-0.8120736474493496],[101.23179633643174,-0.812247552390434],[101.2318944366549,-0.8124125391294116],[101.2319702413728,-0.8125819849694425],[101.23202375058544,-0.8127291353042062],[101.23208171889915,-0.8128941220431837],[101.23210401440441,-0.8130055995695199],[101.23212185080862,-0.8131170770958559],[101.23212630990967,-0.8132686865316731],[101.23210847350548,-0.8133846231590627],[101.23180525463384,-0.8149497676288222],[101.23178741822963,-0.8153555458246857],[101.231818631937,-0.8155606644731445],[101.23189889575595,-0.8157702422226562],[101.23205496429281,-0.8161002157006113],[101.23232696945708,-0.8165193711996351],[101.23392332763422,-0.8184635392589376],[101.23506485750391,-0.8198770742928799]]}"
00010000000000006b8a,F,5112,trunk,1,0,0,0,,B,679400933,5.161041793287777,,F,"{""type"":""LineString"",""coordinates"":[[100.80275501037234,-0.7040920563391043],[100.80295566991973,-0.7039181513980198],[100.80313849306293,-0.7038155920737905],[100.80337482541876,-0.7037576237600959],[100.80363791238092,-0.7036729008400802],[100.80392329484833,-0.7035346687074234],[100.80405706787992,-0.7034053547768734],[100.80418638181048,-0.7032136134315753],[100.80458324180425,-0.7025269118693447],[100.8046724238253,-0.7024020570398481],[100.8047883604527,-0.7022861204124586],[100.80489537887797,-0.7022147747956033],[100.80504252921274,-0.7021434291787484],[100.80526994336648,-0.7021255927745347],[100.80548398021703,-0.702170183785069],[100.80570247616866,-0.7022682840082448],[100.80603690874767,-0.7025358300714516],[100.8062241909919,-0.7027320305178032],[100.80636242312455,-0.7028479671451927],[100.80652740986353,-0.7028970172567808],[100.80674144671411,-0.7029237718631014],[100.80696440176678,-0.7029460673683686],[100.80721857052681,-0.702950526469422],[100.80749057569109,-0.7029861992778496],[100.8078829765838,-0.7030842995010254],[100.80830213208282,-0.7031690224210407],[100.80846711882178,-0.7031957770273616],[100.80864548286392,-0.7031868588252548],[100.80878817409763,-0.703160104218934],[100.80897545634188,-0.7031065950062927],[100.80910922937348,-0.7030263311873307],[100.80932326622406,-0.7028613444483531],[100.80951054846831,-0.7026562257998946],[100.80978255363254,-0.7023842206356345],[100.80998767228103,-0.7022415294019243],[100.81059856912535,-0.701929392328183],[100.81094637900752,-0.7017287327807779],[100.81327848885847,-0.7001323746036443],[100.8152092796146,-0.6987857260855037],[100.81543223466727,-0.698629657548633],[100.81577112634733,-0.6984423753043881],[100.81606542701685,-0.6983175204748917],[100.8163775640906,-0.6982550930601436],[100.81665848745696,-0.6982461748580367],[100.8169527881265,-0.6982684703633039],[100.8172872207055,-0.6983398159801589],[100.81772867170979,-0.6985270982244037],[100.81820133642145,-0.6988749081065725],[100.81846888248467,-0.6990711085529242],[100.81911545213741,-0.6995571505677498],[100.81937853909956,-0.6997533510141013],[100.8202569820071,-0.7004400525763321],[100.8204576415545,-0.7006184166184699],[100.82068505570822,-0.7007834033574474],[100.82089017435669,-0.7008859626816767],[100.82108637480304,-0.700948390096425],[100.8221743954601,-0.7011445905427764],[100.82378859004143,-0.7014567276165177],[100.82443961879522,-0.7015860415470677],[100.82572829899968,-0.7018535876102744],[100.82629460483346,-0.7019739833387175],[100.82667362842301,-0.7020364107534657],[100.82711062032625,-0.7020810017640002],[100.82752531672422,-0.7020720835618931],[100.82766354885686,-0.7020453289555725],[100.82890317894974,-0.701639550759709],[100.82892993355604,-0.701630632557602],[100.82902357467817,-0.7015994188502279],[100.82930003894349,-0.701501318627052],[100.83009821803205,-0.7012203952606848],[100.8302275319626,-0.701180263351204],[100.83036576409528,-0.7011579678459368],[100.83053075083424,-0.7011445905427763],[100.83081167420062,-0.7011624269469903],[100.83108813846592,-0.7012159361596317],[100.83150283486388,-0.7013140363828075],[100.83343808472108,-0.7017064372755107],[100.83446813706443,-0.7019160150250225],[100.83492742447294,-0.7019918197429311],[100.83516375682878,-0.7019962788439849],[100.83540900738672,-0.7019650651366105],[100.83559183052989,-0.7019160150250225],[100.83587721299732,-0.701831292105007],[100.83614029995947,-0.7017108963765639],[100.83733533904179,-0.7008413716711421],[100.83740222555761,-0.7007923215595543],[100.83808000891773,-0.7002973613426218],[100.83836539138514,-0.7001234564015374],[100.83852145992202,-0.7000431925825753],[100.83868198755994,-0.6999941424709876],[100.83886926980418,-0.6999629287636132],[100.83906547025053,-0.6999361741572926],[100.8393865255264,-0.6999227968541324],[100.83957826687168,-0.6999227968541323],[100.8398725675412,-0.6998915831467583],[100.84013119540231,-0.699860369439384],[100.8403630686571,-0.6997934829235825],[100.84055926910344,-0.6996998418014599],[100.84080006056031,-0.6995170186582687],[100.8409650472993,-0.6993520319192913],[100.84121921605934,-0.6990532721487102],[100.84151351672887,-0.6986965440644346],[100.84181673560052,-0.698339815980159],[100.84208874076477,-0.6980232198053642],[100.8422581866048,-0.6978626921674402],[100.84239195963642,-0.697760132843211],[100.84250789626378,-0.6976843281253025],[100.84262383289118,-0.6976263598116077],[100.84279327873121,-0.6975683914979129],[100.84298947917756,-0.6975148822852715],[100.84321243423024,-0.6974524548705233],[100.84364050793137,-0.6973320591420802],[100.8438099537714,-0.6972785499294387]]}"
